CustomerId,Gender,Geography,Age,AccountStatus,MembershipStatus,Balance,EstimatedSalary,CreditScore,MembershipYears,Card Type,Satisfaction Score
15636935,Female,France,29,Open,Active Member,0,132975.39,797,1,SILVER,2
15642725,Male,France,32,Open,Active Member,114084.6,125782.29,797,10,SILVER,1
15667460,Male,France,31,Open,Active Member,0,24748.89,797,9,PLATINUM,1
15731267,Male,France,37,Open,Inactive Member,75263.7,85801.77,797,4,PLATINUM,4
15765375,Female,France,46,Open,Inactive Member,0,162668.33,797,8,SILVER,5
15784958,Female,France,55,Closed,Active Member,0,49418.87,797,10,GOLD,1
15591257,Male,France,24,Open,Inactive Member,0,61349.37,796,8,GOLD,4
15653595,Male,France,51,Open,Active Member,0,194733.28,796,6,PLATINUM,1
15681068,Female,France,45,Open,Active Member,109730.22,123882.73,796,2,DIAMOND,2
15720463,Male,France,30,Open,Inactive Member,137262.71,62905.29,796,2,SILVER,1
15721921,Male,France,44,Open,Active Member,165326.2,57205.55,796,8,DIAMOND,2
15760521,Female,France,50,Open,Active Member,94164,189414.74,796,1,DIAMOND,2
15589420,Female,France,40,Open,Active Member,101891.1,183044.86,795,2,GOLD,4
15599272,Female,France,36,Open,Active Member,151844.64,135388.89,795,1,SILVER,3
15720110,Male,France,32,Open,Active Member,117265.21,198317.23,795,2,PLATINUM,2
15609824,Female,France,41,Closed,Inactive Member,176845.41,166526.26,794,7,GOLD,5
15632789,Male,France,30,Open,Active Member,0,24113.91,794,8,DIAMOND,3
15636589,Female,France,41,Open,Active Member,0,74275.08,794,7,GOLD,2
15656286,Male,France,33,Open,Inactive Member,0,178122.71,794,0,DIAMOND,1
15713346,Male,France,24,Open,Active Member,146126.75,88992.05,794,10,GOLD,1
15718852,Male,France,56,Open,Active Member,96951.21,71776.76,794,9,PLATINUM,2
15749671,Male,France,35,Open,Active Member,0,68730.91,794,6,GOLD,3
15783019,Female,France,62,Closed,Inactive Member,123681.32,173586.63,794,9,SILVER,5
15796413,Male,France,46,Open,Inactive Member,0,195325.74,794,6,PLATINUM,4
15566894,Male,France,39,Open,Inactive Member,137817.52,83997.79,793,3,PLATINUM,5
15613319,Female,France,33,Open,Inactive Member,0,175544.02,793,0,GOLD,4
15708362,Male,France,63,Open,Active Member,103729.79,80272.06,793,4,DIAMOND,3
15715988,Male,France,35,Open,Active Member,0,79704.12,793,2,DIAMOND,4
15725639,Female,France,63,Open,Active Member,116270.72,184243.25,793,9,DIAMOND,3
15759038,Female,France,41,Open,Inactive Member,141806.46,102921.17,793,3,GOLD,3
15786215,Male,France,56,Open,Inactive Member,119496.25,29880.99,793,8,SILVER,2
15799910,Male,France,32,Closed,Inactive Member,0,193817.63,793,2,DIAMOND,2
15605279,Male,France,50,Closed,Active Member,0,194700.81,792,9,DIAMOND,4
15623730,Male,France,34,Open,Active Member,0,86330.32,792,1,DIAMOND,4
15628319,Female,France,28,Open,Inactive Member,130142.79,38190.78,792,4,DIAMOND,3
15632272,Female,France,42,Open,Inactive Member,0,92664.09,792,2,PLATINUM,3
15632344,Female,France,42,Open,Inactive Member,99045.93,47160.01,792,0,GOLD,3
15633181,Male,France,31,Open,Active Member,71269.89,125912.77,792,6,DIAMOND,2
15642885,Male,France,30,Open,Inactive Member,0,199644.2,792,8,SILVER,5
15680243,Male,France,19,Open,Inactive Member,143390.51,33282.84,792,7,DIAMOND,4
15770539,Male,France,30,Open,Active Member,127187.86,113553.42,792,1,SILVER,3
15793641,Female,France,70,Open,Active Member,0,172240.27,792,3,PLATINUM,4
15615140,Male,France,36,Open,Active Member,111168.97,189969.91,791,6,DIAMOND,1
15631339,Male,France,28,Open,Inactive Member,0,174435.48,791,4,PLATINUM,2
15640922,Female,France,52,Open,Active Member,0,122782.5,791,7,DIAMOND,2
15697625,Male,France,37,Open,Inactive Member,163789.49,75832.53,791,2,GOLD,3
15699247,Female,France,44,Closed,Active Member,0,123977.86,791,5,PLATINUM,2
15771997,Female,France,31,Open,Inactive Member,75499.24,22184.14,791,10,GOLD,2
15777907,Female,France,33,Closed,Active Member,0,144413.92,791,3,SILVER,5
15812594,Male,France,34,Open,Inactive Member,0,96734.46,791,7,DIAMOND,1
15611088,Female,France,31,Open,Inactive Member,0,84126.75,790,9,DIAMOND,1
15724127,Female,France,26,Open,Inactive Member,141581.71,98309.27,790,4,DIAMOND,3
15735719,Female,France,40,Open,Active Member,0,70607.1,790,9,SILVER,4
15749381,Female,France,41,Open,Inactive Member,126619.27,198224.38,790,2,DIAMOND,4
15772559,Female,France,47,Closed,Active Member,148636.21,16119.96,790,10,DIAMOND,4
15778219,Male,France,26,Open,Inactive Member,0,20510.79,790,5,SILVER,2
15801395,Female,France,33,Open,Inactive Member,135120.72,195204.99,790,10,DIAMOND,3
15803654,Female,France,31,Open,Active Member,151290.16,172437.12,790,2,DIAMOND,1
15567078,Female,France,27,Open,Active Member,66201.96,79458.12,789,8,DIAMOND,1
15574213,Female,France,53,Closed,Active Member,158271.74,5036.39,789,1,SILVER,1
15657317,Female,France,32,Open,Inactive Member,69423.52,107499.39,789,7,SILVER,2
15720644,Male,France,27,Open,Inactive Member,0,103603.65,789,6,GOLD,5
15720702,Male,France,37,Closed,Inactive Member,0,121883.87,789,3,SILVER,4
15795738,Male,France,31,Open,Active Member,175477.15,172832.9,789,4,DIAMOND,1
15592089,Female,France,43,Open,Active Member,0,116111.51,788,10,DIAMOND,4
15607263,Male,France,55,Closed,Active Member,0,13288.46,788,3,DIAMOND,5
15683553,Female,France,33,Open,Inactive Member,0,116978.19,788,5,GOLD,3
15745623,Male,France,32,Open,Inactive Member,112079.58,89368.59,788,4,SILVER,1
15783444,Female,France,39,Open,Active Member,135139.33,113086.08,788,3,SILVER,1
15787322,Female,France,41,Open,Active Member,0,25571.37,788,6,SILVER,2
15566269,Male,France,25,Open,Inactive Member,0,47307.9,787,5,DIAMOND,4
15578006,Female,France,85,Open,Active Member,0,116537.96,787,10,GOLD,2
15620936,Male,France,32,Open,Active Member,0,13238.93,787,4,PLATINUM,2
15672692,Female,France,42,Open,Active Member,145988.65,79510.37,787,10,DIAMOND,4
15697686,Female,France,40,Open,Active Member,0,84151.98,787,6,SILVER,3
15720662,Female,France,35,Open,Active Member,106266.8,16607.15,787,1,DIAMOND,5
15757140,Male,France,51,Open,Active Member,58137.08,142538.31,787,0,DIAMOND,5
15773591,Male,France,46,Open,Active Member,117685.31,93360.35,787,7,SILVER,4
15780846,Male,France,33,Open,Active Member,126588.81,62163.53,787,1,GOLD,1
15574072,Female,France,62,Open,Active Member,0,165702.64,786,8,SILVER,2
15578977,Male,France,34,Open,Inactive Member,0,144517.19,786,9,GOLD,1
15596713,Male,France,37,Open,Active Member,165896.22,66977.68,786,7,GOLD,1
15608387,Female,France,29,Open,Inactive Member,0,103372.79,786,4,SILVER,4
15612139,Female,France,33,Closed,Active Member,83036.05,154990.58,786,0,PLATINUM,2
15625584,Male,France,32,Open,Inactive Member,120452.4,79602.86,786,2,GOLD,4
15633818,Male,France,32,Open,Inactive Member,0,133112.41,786,9,SILVER,1
15656293,Male,France,35,Open,Inactive Member,0,92712.97,786,3,PLATINUM,3
15710671,Male,France,34,Open,Inactive Member,137361.96,183682.09,786,3,SILVER,1
15570601,Female,France,47,Closed,Active Member,122031.55,33823.5,785,9,GOLD,5
15619898,Male,France,55,Open,Active Member,0,7008.65,785,5,DIAMOND,2
15658485,Female,France,34,Open,Active Member,70302.48,68600.36,785,9,SILVER,4
15681705,Male,France,28,Open,Inactive Member,0,77231.27,785,8,SILVER,2
15701081,Male,France,36,Open,Active Member,0,61811.1,785,2,PLATINUM,2
15739857,Female,France,40,Open,Active Member,0,96832.82,785,3,GOLD,1
15778005,Female,France,39,Closed,Inactive Member,130147.98,163798.41,785,1,SILVER,1
15781619,Female,France,38,Closed,Inactive Member,0,134964.85,785,1,DIAMOND,3
15798398,Female,France,36,Open,Inactive Member,135438.4,190627.01,785,4,SILVER,4
15589435,Male,France,31,Open,Active Member,0,143204.41,784,7,GOLD,1
15657881,Male,France,38,Open,Active Member,136712.91,169920.92,784,5,GOLD,4
15778838,Male,France,38,Open,Inactive Member,114135.17,153269.98,783,9,GOLD,2
15780409,Male,France,40,Open,Inactive Member,0,109742.55,783,6,GOLD,1
15794939,Female,France,72,Open,Active Member,121215.9,105206.48,783,5,GOLD,3
15599084,Male,France,33,Open,Active Member,191523.09,167058.75,782,7,DIAMOND,4
15606836,Female,France,33,Open,Active Member,94493.03,101866.39,782,2,PLATINUM,3
15616088,Female,France,70,Open,Active Member,97072.42,131177.22,782,7,GOLD,3
15617052,Male,France,34,Closed,Inactive Member,0,183021.06,782,9,GOLD,2
15668893,Male,France,39,Open,Active Member,0,33949.67,782,8,PLATINUM,3
15702561,Male,France,32,Open,Active Member,0,87566.97,782,9,SILVER,5
15710527,Female,France,35,Open,Active Member,0,119565.34,782,4,PLATINUM,1
15729515,Male,France,36,Open,Active Member,148795.17,195681.43,782,1,DIAMOND,1
15750441,Male,France,36,Open,Active Member,81210.72,108003.38,782,5,SILVER,2
15569222,Male,France,32,Open,Active Member,147107.91,40066.95,781,6,PLATINUM,1
15581733,Female,France,28,Open,Inactive Member,0,177703.15,781,4,SILVER,4
15591428,Male,France,29,Open,Inactive Member,0,172097.4,781,9,SILVER,4
15633840,Male,France,20,Open,Active Member,125023.1,108301.45,781,0,PLATINUM,3
15635775,Male,France,33,Open,Inactive Member,89276.48,6959,781,3,DIAMOND,4
15658435,Female,France,27,Open,Inactive Member,0,72969.9,781,5,PLATINUM,2
15666652,Female,France,19,Open,Active Member,0,124297.32,781,3,PLATINUM,4
15682773,Female,France,38,Open,Inactive Member,128345.69,63218.85,781,3,SILVER,2
15694404,Female,France,42,Open,Active Member,156555.54,175674.01,781,3,DIAMOND,3
15709604,Male,France,23,Open,Inactive Member,107433.48,173843.21,781,2,SILVER,5
15736250,Male,France,38,Closed,Active Member,117810.79,65632.33,781,2,SILVER,3
15768367,Female,France,27,Closed,Active Member,186558.55,175071.29,781,7,GOLD,2
15804853,Female,France,48,Closed,Inactive Member,57098.96,85644.06,781,0,DIAMOND,1
15615126,Female,France,37,Closed,Inactive Member,0,182156.81,780,3,PLATINUM,4
15670416,Female,France,43,Open,Active Member,0,15705.27,780,0,DIAMOND,1
15718779,Male,France,34,Open,Active Member,0,64804.04,780,1,PLATINUM,1
15724307,Male,France,76,Open,Active Member,121313.88,64872.33,780,10,DIAMOND,3
15744041,Female,France,26,Open,Inactive Member,140356.7,117144.15,780,3,SILVER,2
15575119,Male,France,71,Closed,Active Member,0,146895.36,779,3,PLATINUM,1
15593778,Female,France,29,Closed,Inactive Member,46388.16,127939.26,779,3,DIAMOND,3
15624068,Female,France,26,Open,Active Member,0,111906,779,0,DIAMOND,2
15632050,Female,France,41,Open,Inactive Member,99786.2,86927.53,779,10,DIAMOND,4
15665416,Male,France,62,Open,Active Member,119096.55,116977.89,779,10,GOLD,1
15707322,Female,France,48,Closed,Inactive Member,115290.27,98912.69,779,2,SILVER,3
15770185,Male,France,32,Open,Inactive Member,80728.15,86306.75,779,10,GOLD,5
15771222,Female,France,42,Open,Inactive Member,0,25951.91,779,5,SILVER,1
15771477,Male,France,49,Open,Inactive Member,106160.37,116893.87,779,9,PLATINUM,4
15812324,Male,France,27,Open,Active Member,0,190623.02,779,1,SILVER,1
15569572,Male,France,42,Open,Active Member,0,106197.44,778,6,PLATINUM,5
15589496,Male,France,34,Open,Inactive Member,139064.06,67949.32,778,5,SILVER,2
15701096,Male,France,44,Open,Inactive Member,123863.64,144494.94,778,8,DIAMOND,1
15723028,Male,France,33,Open,Inactive Member,0,85439.73,778,1,DIAMOND,2
15753679,Male,France,24,Open,Active Member,0,162809.2,778,4,DIAMOND,3
15757541,Female,France,33,Closed,Inactive Member,151772.63,180249.94,778,9,DIAMOND,5
15758136,Male,France,37,Open,Active Member,141803.77,179421.84,778,3,GOLD,3
15768295,Female,France,34,Open,Active Member,109564.1,113046.81,778,7,PLATINUM,2
15796721,Male,France,38,Open,Active Member,145018.49,126702.41,778,3,SILVER,2
15806967,Female,France,65,Open,Active Member,0,77867.23,778,7,DIAMOND,1
15566563,Female,France,30,Closed,Inactive Member,137851.31,5008.23,777,4,DIAMOND,5
15572767,Male,France,29,Open,Inactive Member,0,124489.88,777,2,DIAMOND,2
15578211,Male,France,23,Open,Active Member,0,163225.48,777,6,PLATINUM,4
15611287,Female,France,30,Open,Active Member,0,115611.97,777,4,DIAMOND,1
15616122,Male,France,39,Open,Active Member,0,18613.52,777,8,PLATINUM,1
15647306,Female,France,29,Closed,Active Member,131240.61,163746.09,777,9,GOLD,2
15663706,Female,France,32,Closed,Inactive Member,0,136458.19,777,2,SILVER,5
15669741,Male,France,36,Open,Inactive Member,0,106472.34,777,7,SILVER,2
15674727,Female,France,42,Open,Active Member,147531.82,38819.45,777,5,DIAMOND,3
15686588,Female,France,28,Open,Active Member,134571.5,118313.38,777,2,DIAMOND,2
15729958,Male,France,37,Open,Active Member,0,126837.72,777,1,SILVER,2
15733234,Female,France,58,Closed,Active Member,0,62449.07,777,4,GOLD,3
15767339,Female,France,53,Open,Inactive Member,0,189992.97,777,10,PLATINUM,2
15777893,Male,France,43,Open,Inactive Member,0,21785.91,777,1,GOLD,2
15571973,Female,France,38,Open,Inactive Member,169824.46,169291.7,776,2,SILVER,5
15619045,Female,France,43,Open,Active Member,0,162137.5,776,4,DIAMOND,1
15632069,Male,France,39,Open,Inactive Member,125211.55,144496.07,776,8,SILVER,3
15644977,Female,France,31,Open,Inactive Member,0,92647.94,776,5,DIAMOND,2
15649418,Female,France,29,Open,Active Member,178171.04,115818.51,776,7,DIAMOND,5
15732175,Male,France,37,Open,Active Member,0,8065,776,2,SILVER,3
15765258,Female,France,29,Open,Active Member,0,143301.49,776,5,GOLD,1
15786063,Female,France,31,Open,Active Member,0,112349.51,776,2,DIAMOND,3
15794297,Male,France,36,Open,Inactive Member,0,53477.76,776,1,DIAMOND,3
15589329,Male,France,30,Open,Inactive Member,0,49337.84,775,4,DIAMOND,3
15606887,Female,France,30,Closed,Inactive Member,0,193880.6,775,5,DIAMOND,5
15613630,Male,France,52,Closed,Active Member,109922.61,96823.32,775,8,SILVER,4
15693732,Female,France,66,Open,Active Member,0,67622.34,775,9,PLATINUM,3
15702788,Male,France,40,Open,Inactive Member,126212.64,70196.57,775,9,DIAMOND,3
15707634,Female,France,32,Open,Active Member,108698.96,161069.73,775,2,PLATINUM,4
15716431,Female,France,30,Open,Active Member,191091.74,96170.38,775,10,SILVER,5
15717498,Male,France,42,Open,Active Member,133970.22,187839.9,775,6,GOLD,1
15725478,Male,France,60,Open,Active Member,0,111558.7,775,7,SILVER,1
15737705,Female,France,27,Open,Inactive Member,152309.37,104112,775,4,GOLD,2
15739548,Male,France,28,Open,Inactive Member,111167.7,149331.01,775,9,SILVER,5
15749472,Male,France,45,Open,Inactive Member,0,130376.68,775,8,DIAMOND,4
15801994,Male,France,31,Open,Inactive Member,0,169278.51,775,9,SILVER,3
15585595,Female,France,28,Open,Active Member,71264.02,68759.57,774,1,GOLD,5
15613189,Female,France,52,Closed,Inactive Member,56580.93,113266.28,774,2,PLATINUM,5
15628272,Female,France,36,Open,Inactive Member,114997.42,75304.09,774,9,DIAMOND,2
15635367,Male,France,26,Open,Inactive Member,93844.69,28415.36,774,2,DIAMOND,1
15652808,Female,France,41,Open,Inactive Member,126670.37,102426.06,774,5,SILVER,4
15666856,Male,France,49,Open,Active Member,142767.39,8214.41,774,1,SILVER,1
15682728,Female,France,32,Open,Inactive Member,0,114899.13,774,4,GOLD,2
15683618,Female,France,35,Open,Active Member,121418.62,24400.37,774,3,DIAMOND,4
15703563,Male,France,40,Closed,Inactive Member,93017.47,191608.97,774,9,GOLD,1
15714485,Male,France,60,Closed,Inactive Member,85891.55,74135.48,774,5,GOLD,5
15723299,Male,France,53,Closed,Active Member,113709.28,153887.93,774,4,PLATINUM,3
15751774,Male,France,76,Open,Active Member,112510.89,143133.18,774,4,DIAMOND,3
15759733,Female,France,26,Open,Active Member,0,64716.08,774,5,GOLD,2
15792102,Female,France,42,Open,Inactive Member,137781.65,199316.19,774,3,SILVER,1
15793813,Male,France,36,Open,Active Member,103688.19,118971.74,774,7,SILVER,1
15801188,Female,France,47,Open,Active Member,94722.88,61450.96,774,6,DIAMOND,5
15567431,Male,France,64,Open,Active Member,145578.28,186172.85,773,2,SILVER,1
15571081,Female,France,41,Open,Active Member,190238.93,57549.65,773,7,DIAMOND,2
15639133,Female,France,50,Open,Inactive Member,0,129372.94,773,4,GOLD,4
15656471,Male,France,33,Open,Active Member,0,1118.31,773,9,SILVER,3
15704770,Male,France,25,Open,Active Member,124532.78,11723.57,773,1,GOLD,4
15723654,Male,France,25,Open,Inactive Member,135903.33,73656.38,773,2,PLATINUM,4
15754919,Female,France,40,Open,Active Member,0,69303.15,773,10,PLATINUM,3
15763806,Male,France,41,Open,Active Member,0,24924.92,773,4,PLATINUM,2
15791991,Male,France,52,Open,Active Member,0,144113.42,773,4,SILVER,4
15809279,Male,France,45,Open,Active Member,96877.21,113950.51,773,8,SILVER,4
15595037,Male,France,47,Open,Active Member,152347.01,17671.78,772,9,SILVER,1
15597885,Male,France,43,Open,Active Member,0,57675.88,772,6,PLATINUM,5
15646563,Female,France,35,Open,Active Member,0,25448.31,772,9,SILVER,2
15680399,Male,France,23,Open,Inactive Member,0,18364.19,772,2,GOLD,3
15806420,Male,France,34,Open,Inactive Member,0,170980.86,772,9,SILVER,1
15606229,Male,France,39,Open,Inactive Member,0,96270.64,771,5,DIAMOND,1
15633194,Female,France,41,Closed,Active Member,108309,137510.41,771,10,SILVER,2
15656726,Male,France,32,Open,Active Member,62321.62,40920.59,771,5,DIAMOND,5
15681180,Female,France,23,Open,Inactive Member,156123.73,72990.62,771,7,DIAMOND,3
15684865,Female,France,66,Open,Active Member,143773.07,130827.88,771,7,DIAMOND,2
15686242,Female,France,57,Closed,Inactive Member,0,85876.67,771,4,SILVER,4
15711316,Male,France,27,Open,Active Member,0,199527.34,771,2,PLATINUM,2
15785490,Male,France,50,Closed,Active Member,105229.72,16281.68,771,3,DIAMOND,3
15591607,Male,France,24,Open,Inactive Member,101827.07,167256.35,770,9,GOLD,4
15594391,Female,France,68,Closed,Inactive Member,183555.24,159557.28,770,2,PLATINUM,5
15610900,Female,France,70,Closed,Inactive Member,110738.89,22666.77,770,9,PLATINUM,3
15668504,Male,France,36,Open,Active Member,89800.14,105922.69,770,2,SILVER,1
15687363,Male,France,31,Open,Active Member,155047.56,186064.34,770,3,DIAMOND,4
15724402,Female,France,30,Open,Inactive Member,0,100557.03,770,8,SILVER,5
15748673,Female,France,37,Open,Inactive Member,0,22710.72,770,9,GOLD,2
15777060,Female,France,33,Closed,Inactive Member,0,26080.54,770,4,DIAMOND,4
15802009,Female,France,33,Open,Active Member,0,126131.9,770,6,DIAMOND,2
15576745,Male,France,48,Open,Active Member,96542.16,197885.72,769,2,DIAMOND,3
15580560,Female,France,73,Open,Active Member,0,29792.11,769,1,DIAMOND,3
15621685,Male,France,29,Open,Inactive Member,123757.52,84872.66,769,2,SILVER,2
15640635,Male,France,29,Open,Active Member,0,172290.61,769,8,DIAMOND,2
15646817,Male,France,51,Open,Inactive Member,156773.78,40257.79,769,9,PLATINUM,4
15721715,Female,France,40,Open,Active Member,133871.05,50568.02,769,9,PLATINUM,4
15732660,Female,France,27,Open,Active Member,0,57876.05,769,2,SILVER,4
15758449,Female,France,39,Open,Active Member,0,21016,769,8,GOLD,3
15765952,Male,France,29,Open,Inactive Member,145471.37,188382.77,769,4,PLATINUM,3
15770554,Male,France,31,Open,Active Member,61297.05,7118.02,769,4,DIAMOND,4
